Gaji,Tabungan Lama,Investasi,Pemasukan Lainnya,Tipe,Bahan Pokok,Protein & Gizi Tambahan,Tempat Tinggal,Sandang,Konsumsi Praktis,Barang & Jasa Sekunder,Pengeluaran Tidak Esensial,Pajak,Asuransi,Sosial & Budaya,Tabungan / Investasi
24488000.0,2483000.0,11145000.0,4358000.0,hemat,2767000.0,6439000.0,10743000.0,1255000.0,4134000.0,4105000.0,1606000.0,1560000.0,1653000.0,604000.0,8036000.0
48573000.0,12387000.0,14279000.0,3779000.0,hemat,8335000.0,12908000.0,22277000.0,2085000.0,6652000.0,6150000.0,1552000.0,2676000.0,2508000.0,2046000.0,11778000.0
12476000.0,3035000.0,4105000.0,2282000.0,normal,2379000.0,3358000.0,5369000.0,352000.0,2889000.0,2662000.0,1309000.0,422000.0,392000.0,388000.0,2565000.0
10304000.0,2098000.0,2559000.0,1741000.0,normal,1490000.0,2561000.0,3304000.0,626000.0,2634000.0,2178000.0,536000.0,362000.0,183000.0,374000.0,2481000.0
52333000.0,9464000.0,16491000.0,12822000.0,normal,6885000.0,14404000.0,26269000.0,1740000.0,9381000.0,12465000.0,4483000.0,2397000.0,889000.0,1815000.0,9936000.0
62347000.0,7418000.0,15755000.0,7237000.0,boros,6571000.0,6365000.0,15950000.0,569000.0,21232000.0,23957000.0,5279000.0,1199000.0,901000.0,1643000.0,8840000.0
48147000.0,10196000.0,17716000.0,4123000.0,boros,4194000.0,8129000.0,19857000.0,847000.0,14593000.0,18574000.0,7133000.0,1264000.0,777000.0,571000.0,4067000.0
9665000.0,2613000.0,2820000.0,1657000.0,hemat,1197000.0,2029000.0,4723000.0,774000.0,929000.0,985000.0,227000.0,558000.0,551000.0,799000.0,4031000.0
48838000.0,8732000.0,15499000.0,10218000.0,boros,4846000.0,10484000.0,14469000.0,701000.0,20545000.0,14070000.0,9705000.0,514000.0,1031000.0,725000.0,5488000.0
58169000.0,12757000.0,15626000.0,6722000.0,boros,4531000.0,8887000.0,18690000.0,1451000.0,21261000.0,18738000.0,6285000.0,1884000.0,1224000.0,796000.0,9373000.0
53518000.0,6671000.0,20084000.0,5379000.0,normal,5913000.0,13337000.0,20220000.0,1640000.0,10211000.0,15861000.0,2452000.0,1232000.0,1714000.0,1851000.0,11182000.0
22459000.0,5479000.0,8072000.0,5676000.0,normal,4258000.0,6703000.0,8211000.0,759000.0,4471000.0,5069000.0,1126000.0,920000.0,1647000.0,1198000.0,6667000.0
6351000.0,1167000.0,2715000.0,779000.0,boros,592000.0,1119000.0,2765000.0,212000.0,2209000.0,2631000.0,566000.0,87000.0,171000.0,114000.0,581000.0
25582000.0,5436000.0,5722000.0,2885000.0,boros,1307000.0,3177000.0,7694000.0,801000.0,10971000.0,7734000.0,2802000.0,553000.0,347000.0,271000.0,3595000.0
1355000.0,275000.0,622000.0,169000.0,normal,249000.0,263000.0,670000.0,53000.0,318000.0,318000.0,51000.0,63000.0,32000.0,34000.0,361000.0
30124000.0,3923000.0,16371000.0,2317000.0,hemat,3458000.0,7435000.0,13950000.0,652000.0,4059000.0,4154000.0,1354000.0,1306000.0,1870000.0,1306000.0,13000000.0
1847000.0,412000.0,523000.0,293000.0,boros,200000.0,345000.0,546000.0,66000.0,750000.0,641000.0,152000.0,44000.0,35000.0,40000.0,284000.0
28460000.0,11538000.0,10815000.0,6233000.0,normal,2861000.0,7976000.0,12019000.0,1081000.0,7861000.0,7610000.0,2535000.0,1516000.0,2511000.0,1202000.0,9819000.0
25004000.0,6654000.0,8241000.0,6163000.0,normal,2539000.0,5870000.0,12105000.0,921000.0,6434000.0,6521000.0,2076000.0,1249000.0,762000.0,615000.0,6947000.0
20168000.0,3675000.0,8006000.0,3918000.0,hemat,3075000.0,4965000.0,9418000.0,1106000.0,2933000.0,3017000.0,597000.0,1874000.0,1270000.0,958000.0,6455000.0
16213000.0,6034000.0,5976000.0,3242000.0,boros,2152000.0,3517000.0,8168000.0,290000.0,6151000.0,7066000.0,1240000.0,270000.0,238000.0,292000.0,2207000.0
41090000.0,8213000.0,27773000.0,5929000.0,boros,5054000.0,7831000.0,15228000.0,1849000.0,20786000.0,20276000.0,6556000.0,719000.0,668000.0,553000.0,4518000.0
28539000.0,4401000.0,9163000.0,10084000.0,normal,3370000.0,7415000.0,13122000.0,224000.0,7518000.0,7973000.0,2457000.0,1008000.0,1084000.0,1760000.0,5933000.0
19505000.0,2407000.0,4593000.0,3259000.0,hemat,1458000.0,3566000.0,9506000.0,1132000.0,2290000.0,2166000.0,627000.0,479000.0,759000.0,1335000.0,6982000.0
31400000.0,4883000.0,21154000.0,10841000.0,boros,3065000.0,8595000.0,14097000.0,1594000.0,12736000.0,13845000.0,7349000.0,749000.0,734000.0,773000.0,5303000.0
33825000.0,6948000.0,16231000.0,4360000.0,normal,4005000.0,7962000.0,12765000.0,776000.0,8900000.0,10187000.0,1642000.0,1312000.0,1468000.0,1428000.0,10402000.0
20534000.0,4063000.0,5247000.0,3126000.0,boros,2888000.0,5844000.0,7393000.0,299000.0,6218000.0,6341000.0,927000.0,265000.0,453000.0,159000.0,2505000.0
58592000.0,13069000.0,13396000.0,12413000.0,boros,3371000.0,12013000.0,19744000.0,1410000.0,19704000.0,22541000.0,8588000.0,1314000.0,1620000.0,1359000.0,7500000.0
47070000.0,6939000.0,12826000.0,12142000.0,normal,4663000.0,11110000.0,25614000.0,2000000.0,7213000.0,8626000.0,2183000.0,1858000.0,2275000.0,1776000.0,11071000.0
41147000.0,5508000.0,16593000.0,5563000.0,boros,6003000.0,6540000.0,13024000.0,886000.0,14838000.0,16240000.0,5136000.0,522000.0,654000.0,464000.0,5450000.0
6777000.0,1363000.0,2212000.0,1092000.0,hemat,1154000.0,1926000.0,2502000.0,296000.0,1065000.0,942000.0,244000.0,501000.0,301000.0,296000.0,2206000.0
8728000.0,2578000.0,2383000.0,2062000.0,normal,745000.0,2573000.0,3418000.0,542000.0,2498000.0,1602000.0,647000.0,436000.0,613000.0,261000.0,2334000.0
35333000.0,5857000.0,11425000.0,5765000.0,normal,4493000.0,9185000.0,14386000.0,789000.0,6040000.0,7297000.0,1719000.0,2039000.0,874000.0,1896000.0,10046000.0
62229000.0,7018000.0,13497000.0,9099000.0,normal,7585000.0,18306000.0,25308000.0,1628000.0,11224000.0,10413000.0,3330000.0,1213000.0,1212000.0,1128000.0,10530000.0
27081000.0,7310000.0,9367000.0,3979000.0,normal,3726000.0,5969000.0,11767000.0,1156000.0,5665000.0,5828000.0,3446000.0,984000.0,1026000.0,702000.0,7579000.0
10166000.0,1791000.0,2712000.0,1213000.0,boros,1020000.0,1741000.0,3348000.0,144000.0,3120000.0,3953000.0,1392000.0,78000.0,170000.0,131000.0,586000.0
30289000.0,8458000.0,9057000.0,6882000.0,hemat,3315000.0,10224000.0,14297000.0,1613000.0,4843000.0,4885000.0,2859000.0,1751000.0,1778000.0,1341000.0,7491000.0
54281000.0,7008000.0,24938000.0,8221000.0,hemat,6483000.0,12907000.0,19550000.0,2441000.0,8617000.0,7397000.0,3115000.0,4655000.0,4243000.0,2392000.0,21925000.0
38605000.0,3983000.0,9475000.0,6022000.0,boros,3533000.0,6573000.0,10044000.0,2041000.0,13979000.0,13457000.0,2685000.0,560000.0,664000.0,280000.0,4054000.0
50423000.0,6074000.0,19632000.0,8329000.0,boros,3487000.0,12014000.0,15933000.0,1478000.0,15912000.0,19931000.0,6302000.0,1420000.0,632000.0,974000.0,6300000.0
58503000.0,7281000.0,8422000.0,11626000.0,boros,7829000.0,11855000.0,22289000.0,970000.0,14533000.0,16887000.0,5125000.0,769000.0,498000.0,451000.0,5368000.0
13469000.0,1895000.0,4230000.0,2466000.0,normal,2085000.0,3585000.0,5044000.0,469000.0,3115000.0,2912000.0,527000.0,704000.0,492000.0,351000.0,2872000.0
35260000.0,3655000.0,11462000.0,3927000.0,normal,5927000.0,8448000.0,13781000.0,1096000.0,6099000.0,5863000.0,1593000.0,895000.0,851000.0,993000.0,9096000.0
5409000.0,914000.0,1783000.0,844000.0,hemat,727000.0,1213000.0,2150000.0,132000.0,769000.0,557000.0,95000.0,387000.0,363000.0,254000.0,2238000.0
9375000.0,1944000.0,3851000.0,675000.0,hemat,686000.0,2126000.0,3733000.0,544000.0,986000.0,1327000.0,561000.0,581000.0,510000.0,367000.0,4198000.0
27429000.0,2229000.0,8622000.0,2935000.0,normal,2727000.0,5753000.0,11979000.0,1098000.0,5502000.0,5694000.0,1821000.0,333000.0,339000.0,482000.0,5996000.0
5490000.0,590000.0,1641000.0,959000.0,normal,664000.0,1487000.0,2166000.0,122000.0,1068000.0,1144000.0,250000.0,214000.0,209000.0,170000.0,1152000.0
9311000.0,1352000.0,2989000.0,692000.0,hemat,924000.0,1534000.0,3062000.0,290000.0,1512000.0,1836000.0,602000.0,428000.0,655000.0,416000.0,2966000.0
16330000.0,1388000.0,4093000.0,2306000.0,normal,2820000.0,3033000.0,6440000.0,934000.0,2255000.0,2442000.0,706000.0,658000.0,603000.0,423000.0,3568000.0
45899000.0,4746000.0,17079000.0,4739000.0,normal,3878000.0,10857000.0,15362000.0,3063000.0,9685000.0,10484000.0,2910000.0,1303000.0,2472000.0,1593000.0,10291000.0
7464000.0,1205000.0,2969000.0,1660000.0,normal,724000.0,1866000.0,3533000.0,316000.0,1880000.0,1473000.0,474000.0,330000.0,336000.0,178000.0,2146000.0
44472000.0,10198000.0,16989000.0,6862000.0,normal,6626000.0,10565000.0,22968000.0,2540000.0,8487000.0,9738000.0,3731000.0,2318000.0,1385000.0,1648000.0,7592000.0
30970000.0,6563000.0,9663000.0,8893000.0,normal,3240000.0,8746000.0,15522000.0,515000.0,6375000.0,7225000.0,2770000.0,1792000.0,1668000.0,930000.0,7941000.0
49011000.0,14414000.0,24243000.0,10838000.0,normal,8108000.0,17432000.0,26493000.0,287000.0,12759000.0,13178000.0,3469000.0,2750000.0,1792000.0,1302000.0,10587000.0
6526000.0,901000.0,1611000.0,541000.0,hemat,822000.0,1538000.0,2046000.0,190000.0,807000.0,668000.0,251000.0,372000.0,350000.0,202000.0,2334000.0
47277000.0,8529000.0,16293000.0,8950000.0,normal,3945000.0,13015000.0,18143000.0,1666000.0,10035000.0,12992000.0,4559000.0,2529000.0,1969000.0,1155000.0,10910000.0
26799000.0,2226000.0,13041000.0,6291000.0,normal,2335000.0,5736000.0,11997000.0,102000.0,4616000.0,7817000.0,2730000.0,1058000.0,1916000.0,1434000.0,8276000.0
3832000.0,1045000.0,981000.0,388000.0,hemat,307000.0,647000.0,1460000.0,168000.0,522000.0,572000.0,250000.0,356000.0,152000.0,173000.0,1641000.0
46367000.0,11390000.0,20796000.0,4420000.0,normal,7449000.0,11799000.0,16613000.0,548000.0,11970000.0,15552000.0,3373000.0,1853000.0,1622000.0,1673000.0,11268000.0
29535000.0,6254000.0,11956000.0,4760000.0,boros,3688000.0,8953000.0,11165000.0,698000.0,11300000.0,9748000.0,3900000.0,428000.0,402000.0,199000.0,2673000.0
28624000.0,3561000.0,7912000.0,2720000.0,boros,3552000.0,5009000.0,7459000.0,552000.0,7658000.0,10991000.0,4301000.0,253000.0,388000.0,216000.0,2826000.0
36110000.0,7487000.0,11853000.0,10627000.0,normal,6993000.0,12853000.0,14131000.0,968000.0,9682000.0,6280000.0,2309000.0,1568000.0,1041000.0,1823000.0,7717000.0
23592000.0,4407000.0,8015000.0,3887000.0,normal,3048000.0,5105000.0,9270000.0,293000.0,4985000.0,5521000.0,2281000.0,1370000.0,814000.0,1407000.0,5872000.0
25375000.0,4448000.0,13473000.0,4418000.0,hemat,3089000.0,6104000.0,9246000.0,2309000.0,3954000.0,4805000.0,906000.0,2245000.0,1403000.0,1128000.0,12741000.0
17521000.0,6161000.0,7468000.0,2449000.0,normal,2245000.0,5997000.0,8196000.0,396000.0,4677000.0,4254000.0,1452000.0,731000.0,559000.0,1086000.0,3699000.0
17608000.0,4073000.0,4903000.0,2619000.0,normal,1789000.0,4883000.0,7494000.0,864000.0,3171000.0,4164000.0,998000.0,608000.0,407000.0,407000.0,4312000.0
31782000.0,4261000.0,6680000.0,3473000.0,boros,3015000.0,4453000.0,7034000.0,642000.0,10227000.0,13273000.0,2918000.0,481000.0,390000.0,500000.0,3147000.0
31454000.0,2758000.0,7643000.0,3198000.0,boros,2051000.0,3341000.0,8789000.0,471000.0,9501000.0,12200000.0,2045000.0,860000.0,567000.0,541000.0,3854000.0
7562000.0,1255000.0,1842000.0,1094000.0,hemat,1125000.0,1893000.0,3119000.0,183000.0,1090000.0,912000.0,425000.0,318000.0,245000.0,232000.0,2193000.0
19298000.0,2343000.0,5064000.0,2528000.0,boros,2575000.0,2942000.0,6375000.0,636000.0,6178000.0,5618000.0,2187000.0,317000.0,375000.0,208000.0,2022000.0
11824000.0,1046000.0,2710000.0,1132000.0,normal,1448000.0,2469000.0,4782000.0,51000.0,2132000.0,2033000.0,551000.0,183000.0,392000.0,219000.0,2319000.0
20983000.0,2887000.0,5381000.0,3772000.0,hemat,3964000.0,3002000.0,10090000.0,729000.0,1645000.0,2392000.0,826000.0,1490000.0,1047000.0,819000.0,7255000.0
35052000.0,5167000.0,8854000.0,2598000.0,normal,2833000.0,5783000.0,16803000.0,819000.0,6623000.0,6090000.0,2349000.0,1118000.0,956000.0,744000.0,7660000.0
33766000.0,9836000.0,7389000.0,6019000.0,hemat,6496000.0,8511000.0,14712000.0,2015000.0,5407000.0,6520000.0,1791000.0,1988000.0,1227000.0,1346000.0,7522000.0
52986000.0,7826000.0,13427000.0,9212000.0,normal,7414000.0,11848000.0,15962000.0,1903000.0,11889000.0,17185000.0,4452000.0,1182000.0,2209000.0,1004000.0,8195000.0
25639000.0,7553000.0,12373000.0,4455000.0,boros,2623000.0,6623000.0,14034000.0,900000.0,10465000.0,9292000.0,2965000.0,598000.0,292000.0,295000.0,1764000.0
11572000.0,3899000.0,3926000.0,2061000.0,hemat,1692000.0,3305000.0,5070000.0,331000.0,1712000.0,2178000.0,551000.0,536000.0,605000.0,629000.0,4625000.0
29522000.0,3677000.0,10402000.0,3904000.0,hemat,3195000.0,6062000.0,12920000.0,1396000.0,2969000.0,3606000.0,956000.0,1588000.0,2519000.0,2143000.0,9800000.0
48496000.0,11311000.0,23943000.0,11250000.0,boros,4449000.0,9925000.0,17931000.0,1044000.0,24666000.0,19716000.0,8082000.0,633000.0,1119000.0,997000.0,6081000.0
42430000.0,7819000.0,24241000.0,11645000.0,boros,5602000.0,10395000.0,22043000.0,1437000.0,18844000.0,14991000.0,3091000.0,798000.0,778000.0,741000.0,7955000.0
44292000.0,5106000.0,13949000.0,7665000.0,boros,6906000.0,7365000.0,17660000.0,522000.0,10760000.0,17737000.0,2697000.0,987000.0,1483000.0,425000.0,5005000.0
24725000.0,3140000.0,9029000.0,4275000.0,boros,1681000.0,6328000.0,9834000.0,1571000.0,8054000.0,10750000.0,1519000.0,196000.0,214000.0,214000.0,1180000.0
19229000.0,2385000.0,4678000.0,3157000.0,hemat,2196000.0,5374000.0,5860000.0,780000.0,1999000.0,2311000.0,838000.0,990000.0,1122000.0,1556000.0,6315000.0
30936000.0,3562000.0,8938000.0,3522000.0,normal,2290000.0,4874000.0,11656000.0,1032000.0,7530000.0,6716000.0,2950000.0,766000.0,924000.0,1271000.0,6836000.0
35082000.0,6153000.0,17012000.0,9631000.0,normal,5776000.0,12182000.0,21260000.0,794000.0,5278000.0,6551000.0,2649000.0,1248000.0,1707000.0,1631000.0,8601000.0
56494000.0,7493000.0,16837000.0,7438000.0,hemat,5858000.0,11363000.0,14774000.0,1887000.0,8609000.0,15943000.0,3466000.0,2862000.0,2544000.0,2004000.0,19557000.0
56129000.0,12359000.0,17957000.0,7946000.0,normal,8905000.0,14770000.0,26578000.0,2156000.0,8646000.0,11867000.0,2750000.0,2014000.0,2014000.0,1899000.0,13155000.0
46276000.0,6080000.0,14851000.0,10443000.0,boros,6728000.0,9269000.0,17007000.0,1702000.0,15262000.0,17825000.0,3712000.0,503000.0,917000.0,427000.0,4289000.0
46185000.0,4908000.0,8598000.0,4510000.0,hemat,5379000.0,8635000.0,17478000.0,982000.0,5630000.0,4598000.0,2250000.0,1936000.0,1613000.0,1167000.0,13967000.0
5352000.0,982000.0,1289000.0,940000.0,hemat,663000.0,1107000.0,2166000.0,195000.0,1049000.0,892000.0,201000.0,151000.0,246000.0,194000.0,1613000.0
36464000.0,6890000.0,16541000.0,4932000.0,hemat,6329000.0,8277000.0,18521000.0,386000.0,4935000.0,7900000.0,1940000.0,1282000.0,948000.0,1130000.0,12679000.0
42349000.0,9468000.0,15410000.0,8109000.0,normal,5071000.0,7094000.0,18879000.0,1236000.0,15264000.0,10672000.0,1570000.0,2564000.0,1440000.0,949000.0,10361000.0
49010000.0,12732000.0,17863000.0,5955000.0,hemat,8851000.0,13057000.0,20892000.0,3052000.0,5044000.0,4871000.0,2850000.0,3743000.0,3063000.0,1535000.0,17470000.0
26049000.0,3359000.0,9087000.0,5766000.0,boros,2077000.0,5643000.0,9965000.0,1070000.0,8474000.0,11022000.0,3792000.0,210000.0,406000.0,384000.0,1715000.0
2775000.0,529000.0,875000.0,461000.0,normal,495000.0,919000.0,1237000.0,171000.0,405000.0,456000.0,199000.0,82000.0,82000.0,61000.0,576000.0
10909000.0,1896000.0,3328000.0,1301000.0,hemat,1344000.0,2708000.0,4423000.0,338000.0,1803000.0,1476000.0,492000.0,476000.0,503000.0,427000.0,3359000.0
24105000.0,3940000.0,8440000.0,2464000.0,boros,2264000.0,4994000.0,7613000.0,619000.0,8378000.0,9715000.0,1453000.0,543000.0,372000.0,425000.0,2635000.0
43370000.0,5500000.0,13292000.0,6581000.0,hemat,5711000.0,8893000.0,18701000.0,589000.0,4138000.0,6198000.0,1215000.0,2723000.0,2565000.0,3379000.0,15363000.0
26717000.0,5196000.0,14040000.0,6242000.0,normal,5561000.0,5321000.0,11605000.0,1517000.0,8448000.0,8174000.0,2309000.0,1395000.0,749000.0,755000.0,5627000.0
34884000.0,3092000.0,19635000.0,7175000.0,boros,3845000.0,8139000.0,12989000.0,903000.0,15118000.0,15294000.0,4143000.0,572000.0,195000.0,674000.0,3903000.0
36169000.0,6079000.0,10707000.0,5316000.0,hemat,2679000.0,6885000.0,14657000.0,772000.0,4617000.0,6736000.0,2986000.0,1573000.0,1521000.0,2162000.0,13443000.0
62079000.0,7064000.0,13874000.0,11383000.0,boros,6515000.0,11305000.0,21925000.0,1426000.0,19806000.0,18105000.0,8768000.0,691000.0,689000.0,571000.0,4820000.0
46758000.0,8615000.0,15192000.0,9108000.0,normal,6428000.0,11538000.0,25222000.0,1410000.0,12001000.0,10584000.0,1635000.0,899000.0,1485000.0,970000.0,6738000.0
49186000.0,7116000.0,19138000.0,6694000.0,boros,7124000.0,9144000.0,17071000.0,1915000.0,13668000.0,15490000.0,5135000.0,1541000.0,704000.0,966000.0,8836000.0
40221000.0,8187000.0,12366000.0,8787000.0,hemat,5664000.0,8224000.0,21564000.0,1729000.0,4034000.0,6031000.0,2108000.0,1632000.0,1067000.0,2170000.0,16558000.0
6345000.0,374000.0,2636000.0,734000.0,boros,771000.0,1136000.0,1768000.0,195000.0,2065000.0,2779000.0,612000.0,77000.0,48000.0,54000.0,573000.0
63312000.0,9887000.0,16801000.0,7515000.0,boros,6935000.0,10243000.0,18129000.0,788000.0,18876000.0,25894000.0,9155000.0,715000.0,813000.0,865000.0,5653000.0
5118000.0,644000.0,1827000.0,1289000.0,boros,440000.0,1202000.0,1711000.0,89000.0,1214000.0,2470000.0,581000.0,104000.0,124000.0,78000.0,838000.0
22580000.0,2731000.0,8848000.0,2577000.0,hemat,2946000.0,3771000.0,13501000.0,643000.0,3213000.0,3043000.0,944000.0,714000.0,761000.0,979000.0,6590000.0
43080000.0,5790000.0,24863000.0,8013000.0,hemat,4965000.0,13663000.0,21748000.0,1195000.0,4968000.0,4692000.0,1787000.0,4908000.0,1646000.0,1744000.0,19777000.0
20756000.0,2943000.0,5349000.0,3649000.0,hemat,2937000.0,5134000.0,8499000.0,545000.0,2596000.0,2376000.0,655000.0,728000.0,1431000.0,887000.0,6599000.0
40084000.0,6766000.0,9906000.0,6972000.0,normal,4286000.0,10538000.0,15153000.0,1444000.0,7872000.0,9329000.0,2499000.0,942000.0,1599000.0,1374000.0,8818000.0
55219000.0,5512000.0,21320000.0,7429000.0,normal,7395000.0,11770000.0,24732000.0,878000.0,11779000.0,9965000.0,3142000.0,1607000.0,1980000.0,1788000.0,14739000.0
51041000.0,6879000.0,15901000.0,9138000.0,boros,5281000.0,9520000.0,18813000.0,2260000.0,15552000.0,15187000.0,7559000.0,828000.0,592000.0,753000.0,5542000.0
34754000.0,6317000.0,12435000.0,3687000.0,normal,4907000.0,7559000.0,14137000.0,1245000.0,5499000.0,4980000.0,2561000.0,1799000.0,1897000.0,1109000.0,11016000.0
33620000.0,4786000.0,10826000.0,3010000.0,boros,2460000.0,5570000.0,10366000.0,1120000.0,14257000.0,10352000.0,2592000.0,325000.0,538000.0,814000.0,4481000.0
13983000.0,1900000.0,4140000.0,2691000.0,hemat,1724000.0,3806000.0,7078000.0,1076000.0,1113000.0,1630000.0,590000.0,546000.0,363000.0,487000.0,4273000.0
34936000.0,6320000.0,16044000.0,3537000.0,hemat,7662000.0,8605000.0,15016000.0,1068000.0,5053000.0,5311000.0,2048000.0,1748000.0,2111000.0,1909000.0,9558000.0
43406000.0,3937000.0,14302000.0,7576000.0,normal,2850000.0,8470000.0,15126000.0,1639000.0,10955000.0,13369000.0,4743000.0,1637000.0,1364000.0,1547000.0,8177000.0
39336000.0,6616000.0,10309000.0,6068000.0,boros,3798000.0,7772000.0,9317000.0,1459000.0,13224000.0,11797000.0,3730000.0,915000.0,951000.0,1354000.0,7142000.0
14258000.0,2556000.0,5703000.0,2480000.0,hemat,3009000.0,3485000.0,7117000.0,297000.0,3486000.0,1995000.0,614000.0,513000.0,824000.0,309000.0,3754000.0
60704000.0,5920000.0,11736000.0,8236000.0,boros,6777000.0,9847000.0,16565000.0,776000.0,21656000.0,21702000.0,5791000.0,430000.0,166000.0,162000.0,2811000.0
31305000.0,7477000.0,11514000.0,4167000.0,boros,3537000.0,6385000.0,11873000.0,803000.0,12470000.0,11632000.0,3526000.0,388000.0,501000.0,457000.0,3037000.0
7225000.0,602000.0,2500000.0,1210000.0,boros,741000.0,1462000.0,2922000.0,100000.0,2077000.0,2173000.0,850000.0,169000.0,135000.0,122000.0,743000.0
8715000.0,2274000.0,3653000.0,1890000.0,normal,1043000.0,2638000.0,3837000.0,375000.0,2297000.0,1498000.0,455000.0,394000.0,781000.0,601000.0,2602000.0
51883000.0,2894000.0,22867000.0,8983000.0,hemat,9574000.0,11008000.0,23444000.0,2681000.0,3807000.0,4853000.0,1662000.0,5160000.0,2518000.0,2323000.0,19223000.0
17158000.0,2666000.0,9155000.0,3038000.0,boros,2292000.0,3118000.0,6187000.0,640000.0,7787000.0,6039000.0,2898000.0,609000.0,402000.0,212000.0,2075000.0
34520000.0,5712000.0,12127000.0,5142000.0,boros,5881000.0,7085000.0,12961000.0,1476000.0,11652000.0,11936000.0,2502000.0,381000.0,411000.0,397000.0,2814000.0
27541000.0,5473000.0,8323000.0,6062000.0,normal,3698000.0,5233000.0,10954000.0,687000.0,7400000.0,5722000.0,1168000.0,1357000.0,1461000.0,945000.0,9433000.0
29877000.0,3513000.0,11757000.0,7607000.0,hemat,3864000.0,8308000.0,12140000.0,625000.0,3685000.0,3880000.0,1206000.0,1777000.0,2140000.0,1054000.0,13585000.0
43191000.0,8955000.0,12969000.0,6114000.0,boros,5341000.0,7905000.0,17804000.0,794000.0,16419000.0,15063000.0,3773000.0,391000.0,651000.0,513000.0,2934000.0
45892000.0,5064000.0,14083000.0,11810000.0,boros,6438000.0,7767000.0,15673000.0,2066000.0,18691000.0,9936000.0,3973000.0,1465000.0,1234000.0,1502000.0,7709000.0
60221000.0,8430000.0,19411000.0,8259000.0,hemat,6592000.0,18009000.0,31527000.0,1442000.0,5917000.0,7598000.0,2504000.0,1959000.0,2865000.0,2467000.0,16449000.0
44991000.0,2122000.0,13709000.0,9525000.0,hemat,7752000.0,11635000.0,17358000.0,1084000.0,3227000.0,4781000.0,1062000.0,1822000.0,2487000.0,2465000.0,16941000.0
22175000.0,2581000.0,4860000.0,3212000.0,hemat,3420000.0,4779000.0,8892000.0,760000.0,2019000.0,2241000.0,982000.0,873000.0,732000.0,1036000.0,7232000.0
39149000.0,9451000.0,11359000.0,5926000.0,hemat,6888000.0,10051000.0,17618000.0,1492000.0,3563000.0,6398000.0,1988000.0,2298000.0,2282000.0,951000.0,12208000.0
31641000.0,9051000.0,13752000.0,4738000.0,boros,4993000.0,6499000.0,15130000.0,345000.0,11495000.0,10110000.0,3655000.0,624000.0,1018000.0,1118000.0,4408000.0
32060000.0,7527000.0,9408000.0,5615000.0,boros,5813000.0,6403000.0,10070000.0,1551000.0,11201000.0,10572000.0,2947000.0,472000.0,747000.0,999000.0,3550000.0
1822000.0,249000.0,671000.0,207000.0,normal,233000.0,516000.0,803000.0,87000.0,360000.0,438000.0,145000.0,50000.0,39000.0,39000.0,241000.0
54477000.0,2757000.0,14817000.0,8744000.0,boros,4725000.0,9781000.0,17054000.0,1229000.0,19255000.0,14859000.0,6034000.0,548000.0,1084000.0,550000.0,5623000.0
51340000.0,9676000.0,18973000.0,13235000.0,hemat,6364000.0,13594000.0,26193000.0,1342000.0,6834000.0,7934000.0,2615000.0,3015000.0,2508000.0,3605000.0,19077000.0
20779000.0,3057000.0,2408000.0,2920000.0,hemat,2652000.0,3518000.0,6920000.0,180000.0,3010000.0,2646000.0,917000.0,852000.0,1427000.0,751000.0,6139000.0
5118000.0,1122000.0,1534000.0,833000.0,hemat,697000.0,1001000.0,2274000.0,183000.0,841000.0,654000.0,334000.0,354000.0,251000.0,251000.0,1739000.0
11983000.0,2162000.0,3004000.0,2229000.0,boros,1895000.0,1712000.0,4847000.0,201000.0,4562000.0,3153000.0,1078000.0,255000.0,156000.0,254000.0,1461000.0
65096000.0,8091000.0,19293000.0,7292000.0,hemat,8922000.0,14391000.0,28980000.0,1605000.0,9973000.0,11525000.0,4560000.0,3173000.0,2873000.0,1229000.0,12686000.0
39970000.0,4449000.0,15778000.0,4203000.0,hemat,4748000.0,8702000.0,19184000.0,1244000.0,5102000.0,6048000.0,1760000.0,2492000.0,2435000.0,1924000.0,11111000.0
20772000.0,3971000.0,10116000.0,3733000.0,boros,3225000.0,3989000.0,8307000.0,424000.0,10418000.0,6775000.0,2557000.0,503000.0,132000.0,354000.0,2099000.0
16866000.0,3628000.0,5972000.0,1901000.0,hemat,2916000.0,3306000.0,6931000.0,763000.0,2773000.0,2553000.0,980000.0,955000.0,603000.0,957000.0,5970000.0
59466000.0,12078000.0,20155000.0,6310000.0,boros,5894000.0,11552000.0,22314000.0,877000.0,24437000.0,18534000.0,5309000.0,1091000.0,537000.0,1037000.0,7279000.0
14467000.0,1750000.0,2059000.0,2171000.0,boros,1267000.0,2152000.0,3768000.0,193000.0,4970000.0,4455000.0,1368000.0,210000.0,410000.0,197000.0,1587000.0
11925000.0,2119000.0,4096000.0,2613000.0,normal,1712000.0,3865000.0,4013000.0,272000.0,2970000.0,3147000.0,497000.0,552000.0,336000.0,362000.0,2837000.0
27261000.0,5277000.0,8013000.0,3900000.0,normal,4685000.0,5362000.0,8424000.0,1043000.0,7404000.0,6892000.0,1963000.0,839000.0,921000.0,706000.0,6352000.0
23378000.0,2522000.0,8853000.0,3347000.0,boros,3014000.0,4259000.0,7672000.0,337000.0,7744000.0,9418000.0,3776000.0,146000.0,349000.0,209000.0,1139000.0
